,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,t,y,true_ite,est_ite
28,9.472969,1.9599558,-1.5863469,-3.2308922,7.817814,3.8041577,1.7216501,5.0875535,8.530031,-2.2356358,1.0,1.0,0.95245075,0.9435121
29,-4.0585337,1.3572996,-1.9147348,-4.157891,6.15539,-5.0978055,-0.97742474,2.1985745,4.7300634,-0.51464343,1.0,1.0,0.95245075,0.90428305
30,5.3503313,-4.091402,-5.343322,5.129881,-1.6207047,-2.8121734,8.3694515,5.913361,9.322033,-6.5047817,1.0,1.0,0.95245075,0.979447
31,-4.3846307,-0.5180692,-2.5754073,-0.57298654,1.125185,-3.3913226,-1.0699874,2.247418,-2.201588,-2.0428247,1.0,0.0,0.49999386,0.27374408
32,-0.78492486,0.5519304,-2.7581184,-0.8595499,3.54195,-1.1782115,1.4309556,-1.6548867,6.2516193,-1.8875501,0.0,0.0,0.49999386,0.5599958
33,0.4254046,6.15575,7.490838,-1.8375998,-5.6750917,-1.4623685,3.068604,11.711782,0.82057786,0.7755711,1.0,0.0,0.95245075,0.94731945
34,1.6381357,-2.5830142,0.38605016,4.6768904,-1.8727602,1.9426978,1.3846644,5.7279005,1.2796178,0.041848924,0.0,0.0,0.49999386,0.5624645
35,-0.36032474,-1.9165344,3.923237,2.2200685,-7.7011127,3.4996154,0.19007087,4.0007205,0.6807449,3.3417747,1.0,1.0,0.95245075,0.6956377
36,3.8623118,-1.0773551,-1.5767045,7.851139,2.5478635,-0.6707506,7.0564284,-0.9138291,1.6220134,-6.012886,1.0,1.0,0.95245075,0.93385154
37,1.8254504,2.3147752,4.2930813,1.2631621,-0.83432347,-0.96632576,1.9133162,-2.5434635,0.5179582,5.3890676,0.0,0.0,0.49999386,0.5695605
38,-4.954781,-0.6258339,-0.29618698,-1.7694576,1.945008,-2.0882435,-1.63921,5.4486957,0.17077386,2.4251409,0.0,0.0,0.49999386,0.7505929
39,4.7477493,0.04353434,3.8968608,-0.026999474,4.0960007,-1.5160387,0.9948839,5.950396,0.9846307,8.38686,0.0,0.0,0.95245075,0.84703046
40,0.43373293,-6.389658,-2.7783368,1.3603497,0.715562,-3.9816556,0.86018264,-1.8215722,-2.5915678,-4.407772,0.0,0.0,0.49999386,0.57688373
41,0.5323855,3.6961598,2.491726,2.2884722,-3.1289313,-5.0160637,2.5107825,-2.3985837,4.4774547,1.6444573,0.0,0.0,0.49999386,0.68987256
42,4.9101057,2.2457604,-2.9499025,4.560362,9.792405,6.7985897,7.226738,3.1160417,5.3883004,-9.2017,1.0,1.0,0.95245075,0.9700636
43,-3.1050491,-1.6214414,-2.9560084,2.3324265,-1.50406,1.9773847,5.292392,0.61292946,0.6743728,-0.23730874,1.0,1.0,0.95245075,0.5082032
44,-4.513545,-7.7875776,14.730219,-3.382605,-6.2008653,-0.3337133,1.818377,-3.5495672,-0.37902987,-10.351349,1.0,1.0,0.95245075,0.97329265
45,0.9433459,-5.3717833,2.053106,0.17687829,1.9494605,1.4701214,-1.0902038,-2.2080078,1.751303,6.037718,0.0,0.0,0.49999386,0.80336237
46,-3.6686661,0.58309716,-1.4603187,-3.63898,0.6203923,-0.35076606,-2.7336445,-1.26215,0.6172796,0.1665205,1.0,0.0,0.49999386,0.29762894
47,1.1985598,-1.9113879,6.936329,-9.691965,10.126762,-0.52654433,-2.614012,-8.245451,1.7784858,6.5655317,0.0,0.0,0.95245075,0.9470959
48,-2.823124,10.710649,6.674061,-6.2108245,-2.6816263,4.01278,4.1221247,9.50612,2.9861693,13.574738,1.0,1.0,0.95245075,0.9844708
49,-2.6719055,1.0708776,1.5604745,-5.964509,-7.6961646,-3.8317802,1.3204018,-6.1032763,1.4840529,0.6287594,0.0,0.0,0.49999386,0.75289875
50,0.6126751,-0.39778185,-2.1743205,4.3841815,-3.1807044,3.634109,-4.451748,7.192415,1.5012407,-3.3685637,1.0,0.0,0.49999386,0.88457507
51,-2.0588267,10.852783,4.3861957,7.263688,4.137112,-2.011718,6.6630774,9.117812,1.6753762,0.51087344,0.0,0.0,0.95245075,0.98311037
52,-3.5957315,-0.5126685,-0.17110159,-1.2701886,0.24727538,-1.651514,-4.7135763,-2.1420865,-3.9281523,3.1285005,0.0,0.0,0.49999386,0.25868174
53,-1.1689974,0.122420914,0.4827727,-0.07739289,-0.99190915,-2.0666862,3.4730816,-2.6138353,0.47201952,2.4351702,0.0,0.0,0.49999386,0.653959
54,2.597348,3.3152814,-3.0845997,-0.88294053,3.388661,-1.9266338,-1.00934,4.182747,1.7494078,5.3163366,1.0,0.0,0.49999386,0.65353614
55,3.3840232,0.66954076,-3.6251054,-2.2391462,-0.67426336,2.1727834,4.160063,-2.4009488,-3.6564937,-6.0990963,0.0,0.0,0.49999386,0.6881057
56,1.2463738,-2.601696,5.0600376,1.1106493,-4.205463,1.4448837,-2.255437,3.7070827,-1.8435459,1.683201,0.0,0.0,0.49999386,0.7240682
57,-0.1692326,-1.5063305,-1.5381601,5.0769544,0.35324857,-3.241704,2.3205905,3.882721,-1.2341053,-4.5054564,1.0,1.0,0.49999386,0.56087697
58,-4.0823784,1.4685875,-1.3887608,-4.364426,-0.09191133,-1.9361347,-0.36731267,2.381527,-1.2658511,0.049624097,0.0,0.0,0.49999386,0.5102121
59,1.9281902,-2.291635,5.107103,3.5013707,-1.3892639,2.666848,8.796774,9.424965,-0.25714242,1.6575657,1.0,1.0,0.95245075,0.97190535
60,0.18949047,-1.8177657,0.28272367,1.5670464,1.4212463,1.0306997,-3.7499764,-2.5493338,3.4534163,3.4568915,0.0,0.0,0.49999386,0.45493832
61,-1.8855209,-1.1991167,8.66758,-2.1948068,-4.2093153,-0.6758814,1.3525906,3.1905544,4.2252207,1.7495358,1.0,1.0,0.95245075,0.7558598
62,-4.054546,-1.1262776,-0.16827351,1.6453176,0.69683444,-1.7456856,-3.2283545,-1.0842392,0.49012017,-1.7651806,0.0,0.0,0.49999386,0.5330433
63,-1.3377147,3.2380118,2.9300516,2.4925008,1.6506147,-4.3422956,-6.7125063,-0.44723225,6.931639,0.23591161,1.0,1.0,0.95245075,0.85504913
64,-0.6501281,0.36406744,-0.10905078,4.1111026,-1.7204356,-0.5890609,-0.12223609,4.0642376,-8.259213,0.39948007,1.0,1.0,0.49999386,0.7237512
65,-0.48104587,-5.9262934,0.09596062,-2.4897227,-1.948646,0.9359933,2.009875,0.27396193,-3.706958,-1.2195708,0.0,0.0,0.49999386,0.44897863
66,-3.6571534,-1.3361771,-0.11702739,-2.4758484,-0.8487019,3.8322368,1.052608,5.921831,-6.7549343,-3.981524,0.0,0.0,0.49999386,0.55388916
67,-6.4071016,-2.3640125,0.59812003,-4.041609,-1.0450356,-1.6799428,5.308416,-2.6380947,6.7277756,-5.856455,1.0,0.0,0.95245075,0.8207286
68,0.6593809,-6.3269506,6.5864196,5.4828095,4.424302,10.99468,0.40380287,1.8087668,3.2479918,2.8850303,1.0,1.0,0.95245075,0.95793915
69,-3.3764927,-3.1504405,-3.690724,3.8429575,-2.4471767,-0.8977373,3.0213518,0.26266932,-2.8076513,0.22544083,0.0,0.0,0.49999386,0.54390514
70,-0.33157083,-3.4061158,-0.9545013,4.8504324,4.5848775,-5.2621403,-0.79607445,-1.6255714,-3.26433,2.3020768,0.0,0.0,0.49999386,0.71476775
71,-2.0210688,-3.4605217,0.5768678,1.5563576,6.048218,1.3157452,-0.7439066,-5.990818,-4.6943808,0.31747532,1.0,1.0,0.95245075,0.7380826
72,-2.3336382,-2.100475,3.6182606,1.496128,0.6364387,-1.8000386,0.59109706,-5.042441,-5.0765653,-5.1020055,0.0,0.0,0.49999386,0.36346465
73,0.22986832,0.39493924,1.5992986,-4.543559,-6.827773,-0.8994998,-1.156573,3.585116,-2.1548643,1.7781291,0.0,0.0,0.49999386,0.6262969
74,-0.40649474,-0.7707455,-3.7812872,2.2628915,-1.3947613,-2.3030868,0.8948716,-0.015820755,2.641169,1.7602715,0.0,0.0,0.49999386,0.48736057
75,-6.076008,1.5225205,-3.1070542,0.4032145,-0.12119803,0.1815998,3.1431866,-5.2533703,-1.5835937,2.2412744,0.0,0.0,0.49999386,0.6734535
76,2.2213914,9.47371,-5.0288477,6.9068575,-0.49059236,-1.9813173,2.5393906,-1.9523728,3.8539064,-2.2383614,1.0,1.0,0.95245075,0.88266414
77,-0.18988949,-5.1559124,3.2626233,-1.4733944,5.08864,2.9805784,-2.3176267,-0.5195701,-0.67494535,-1.0225319,0.0,0.0,0.49999386,0.5155283
78,-1.6472363,0.5981897,-1.3617214,-1.141376,-0.050733104,3.346698,-0.9376098,4.7559595,1.8453863,-0.9942124,0.0,0.0,0.49999386,0.33433595
79,5.9504504,0.7083778,-0.16061243,-2.7664924,-8.267135,4.170435,-0.1173532,-1.2162769,4.2835984,4.0104637,1.0,1.0,0.49999386,0.88012403
80,-1.1429319,1.9979069,-1.6841588,8.332487,0.49002242,-2.8938262,-0.19623625,5.199871,8.308731,1.5588694,1.0,1.0,0.95245075,0.890361
81,6.1704097,1.9244795,-5.8977923,-0.034092188,-9.343006,5.834746,3.1304107,4.3748074,-0.58090127,-4.366045,0.0,0.0,0.95245075,0.92048734
82,5.5531206,1.2590749,4.8936653,-1.811979,4.636668,-5.125832,5.79741,-2.5466597,-11.122112,7.1264744,0.0,0.0,0.95245075,0.9737547
83,0.8958436,3.9049053,1.3546932,-1.857388,-0.17615068,-2.8774629,-3.8522696,1.9466345,-3.634626,-4.9671364,0.0,0.0,0.49999386,0.8785238
84,3.5672688,1.4103158,0.13477635,-1.4573225,2.317392,-2.0154858,1.2458473,4.226946,2.4661584,-2.2321246,1.0,1.0,0.49999386,0.59721917
85,-2.1229043,-1.9044168,0.44178727,1.3867369,-1.5073264,0.49625635,-1.4513409,0.6733054,-5.067336,-0.40650603,1.0,0.0,0.49999386,0.22328429
86,-9.80307,-5.784076,5.3959002,9.425053,-4.470331,3.3787851,-1.7607169,-2.439949,-6.862582,6.1321263,1.0,1.0,0.95245075,0.9621157
87,1.6683279,-0.075942345,-0.14469856,0.77135205,-2.4439664,1.0826516,0.59530795,4.139881,-0.1457707,-0.17555341,0.0,0.0,0.49999386,0.53203785
88,-0.61217684,0.47593278,6.3684616,2.3917446,-5.2211246,0.90430605,-1.3226837,4.0833945,0.18147166,2.2496033,0.0,0.0,0.49999386,0.82136744
89,0.18269572,0.62987834,2.0571036,-3.6293826,-1.7699115,-4.0843477,-0.013254227,2.3161757,2.30919,-5.4513946,1.0,0.0,0.49999386,0.5963196
90,1.0958457,6.3622046,1.6043913,5.349148,-0.1548953,1.8262134,-4.2034826,-4.230235,1.6424303,-3.9212856,0.0,0.0,0.95245075,0.5493424
91,-5.060301,3.2649026,-0.70690733,-1.8353195,-2.5798786,0.5232708,-1.8364086,0.85667455,0.29617605,-3.9913888,1.0,1.0,0.49999386,0.65297645
92,1.3875451,4.625118,3.1056056,-6.1646833,1.5587177,-0.38808268,0.31735447,0.4394697,-3.500103,0.0829828,0.0,0.0,0.49999386,0.6523822
93,-3.496806,-4.8225417,-0.91999876,-6.400483,-2.7521985,0.39986926,0.34016812,4.609538,4.3177905,-2.0761318,0.0,0.0,0.49999386,0.76216644
94,0.54530597,-9.528003,4.8528585,3.1908848,-2.888618,-7.864127,-0.19432986,6.8355665,3.3341498,5.2257767,1.0,1.0,0.95245075,0.90455467
95,2.1028135,2.164556,-0.5644678,-1.4966594,-2.4133098,-0.050212346,3.2476165,0.47847587,2.7652235,-3.3010788,0.0,0.0,0.49999386,0.47450086
96,-0.83097553,-0.5526383,0.047434315,0.57708997,0.48292592,1.6963208,-1.6162902,2.0996916,-0.5870834,2.1410642,0.0,0.0,0.49999386,0.81558496
97,2.214296,-1.0810764,0.80884826,-0.052265428,0.35128358,0.42026597,5.159897,4.861251,2.16849,2.628581,1.0,1.0,0.49999386,0.5458249
98,-7.0594587,3.5437646,0.57934237,6.6925435,-5.4554768,4.0165462,2.7380211,7.3764277,5.175312,8.306826,0.0,0.0,0.95245075,0.96399635
99,2.8413496,-2.678155,-2.4779742,9.614557,3.9876204,-5.608164,3.6650748,-0.4380901,6.41136,-5.1109757,1.0,1.0,0.95245075,0.8919495
100,6.636699,-2.023523,-0.50856423,-2.0541596,-2.3955333,1.974606,-5.2534766,-1.0619552,2.3147345,8.698822,1.0,1.0,0.95245075,0.9484808
101,-1.0933881,-1.6032941,1.075283,-3.0784085,-3.968437,-2.2195802,-0.0005839764,-5.619588,2.5420275,0.15810788,0.0,0.0,0.49999386,0.5421659
102,7.740973,-5.1187496,0.20185214,5.702442,1.9060793,-1.4597964,1.0854362,9.811971,2.7049882,0.04533887,1.0,0.0,0.95245075,0.9503914
103,3.7425086,0.7895561,6.2092977,-3.172185,2.407502,-4.3086967,9.894864,0.8674703,-0.82618594,-1.7001259,1.0,1.0,0.95245075,0.8563494
104,-3.2063131,0.28652024,8.517984,-1.6586654,1.8811826,9.552462,-6.2981553,9.185476,2.2926908,5.429826,1.0,1.0,0.95245075,0.96961445
105,3.5760555,0.22344336,5.6276126,-5.8446646,1.1272261,-3.990549,-0.2352767,-3.3722868,5.053922,0.9939072,1.0,0.0,0.49999386,0.8145186
106,3.9766622,-1.1851263,-1.3006365,8.645832,-8.645651,2.9325352,1.4831803,0.082445264,-4.3401704,-4.5319176,1.0,1.0,0.95245075,0.9350154
107,3.4546928,-10.12234,-1.056364,-8.360388,1.3679037,-4.3637295,-5.231198,-5.8515134,3.9726562,-2.9543371,1.0,1.0,0.95245075,0.9009537
108,1.187867,-1.7180004,-3.7891512,6.1557565,0.25503206,-0.2893901,3.7438068,4.058775,1.3896463,-5.442272,1.0,1.0,0.95245075,0.8923978
109,0.9382395,2.7785668,-0.6988534,5.6309476,-0.52170193,5.7357426,7.2670665,1.759269,6.995567,2.0261588,1.0,1.0,0.95245075,0.8812065
110,-5.8254275,9.898633,7.2246504,-4.952854,0.4266535,0.53626955,-6.4199543,3.3566256,-5.769805,2.6884553,0.0,0.0,0.95245075,0.9349365
111,4.852913,10.784265,5.3195477,2.5036368,3.7580273,0.74725175,7.373047,0.6193714,-4.349559,-5.008712,1.0,1.0,0.95245075,0.9588364
112,2.009369,0.092909425,-3.27969,-7.0409446,-4.429165,2.063438,-0.17957968,-0.39804226,-3.4788294,3.1671572,0.0,0.0,0.49999386,0.58143395
113,3.010186,2.6561844,4.463459,3.149229,-0.30486608,-2.7025971,6.5453353,-1.9983325,-8.493197,-4.4550405,0.0,0.0,0.95245075,0.8831484
114,2.4107256,-2.6352522,4.3842473,1.3884511,3.6329465,0.3716654,5.579246,1.8567334,3.7528377,-2.1039453,0.0,0.0,0.49999386,0.70015156
115,1.0163654,-1.396708,0.45815647,5.9740353,0.78421605,4.3753757,-0.22165789,1.8241736,-2.7862015,0.35196206,0.0,0.0,0.49999386,0.58924454
116,-4.4927697,4.908564,-0.10164855,2.9746618,-3.1240845,0.4837203,-3.3898115,-0.42573917,-1.5776851,-1.1622192,0.0,0.0,0.49999386,0.6079541
117,-3.2388544,-0.7189245,-2.2505965,4.523074,-1.2830131,-13.43285,9.684781,2.125711,-0.41683447,2.784105,1.0,1.0,0.95245075,0.96143264
118,0.6725378,1.4947543,1.9668028,2.9741344,3.2513719,0.6776649,-3.63128,5.9586134,3.1584346,-3.376698,1.0,1.0,0.95245075,0.67313164
119,6.555517,-2.4779415,3.276887,4.457893,1.96168,0.6050129,0.68826187,-0.2601294,-1.7002323,2.810651,0.0,0.0,0.49999386,0.4745508
120,7.664133,2.549432,8.938475,2.0570788,3.6417785,3.9303007,4.563959,4.059992,5.642042,10.930889,0.0,0.0,0.95245075,0.9875836
121,-1.1758502,3.2829537,-2.3713067,-3.1356359,1.9619191,0.570857,0.085506424,-0.2951913,1.8454573,3.4518867,0.0,0.0,0.49999386,0.29423285
122,4.075796,2.0990424,-1.5011871,2.7773683,-1.4684978,1.0824689,-8.775555,-4.6942205,-1.732301,-3.6384687,0.0,0.0,0.49999386,0.87816393
123,-1.4370564,-1.4275315,4.5846,-3.660802,3.234131,2.044948,-1.4824744,0.3494091,-4.503867,1.223521,0.0,0.0,0.49999386,0.66981137
124,-0.81705844,-7.333107,3.259073,-4.481234,9.224784,-2.0055845,2.2407517,-7.60303,0.19959009,1.9770297,0.0,0.0,0.95245075,0.86434215
125,3.3918355,-0.0018104315,2.1389475,-2.4927096,2.5685704,0.56755674,2.7116084,4.364737,-5.203213,3.9051814,1.0,1.0,0.95245075,0.6184988
126,0.80500585,-2.8420427,0.62550616,1.3874079,3.8761964,-0.26209575,3.026434,-8.055374,3.7360017,2.4675813,1.0,1.0,0.49999386,0.8937351
127,8.086773,3.9050455,0.1453082,1.5973735,5.8391757,2.3874822,2.0333753,-7.475997,4.4394827,-4.8565445,1.0,1.0,0.95245075,0.95484895
128,-1.8660259,1.8725517,-3.781371,-0.9375378,-1.6021094,-3.8039322,-0.94545174,-1.3010249,-0.95613194,1.3765417,1.0,1.0,0.95245075,0.6789369
129,-11.021971,11.7570095,-2.6142504,-1.8647785,0.08580351,3.815504,0.2846557,3.11054,0.6052877,-3.8569407,1.0,1.0,0.95245075,0.9656391
130,13.896891,1.4389104,-6.651816,-7.438219,2.4262862,-3.5272284,1.9074926,1.6526637,0.2388699,0.4256748,0.0,0.0,0.95245075,0.9569586
131,0.15570234,-2.032714,-2.1416678,2.4326706,-1.3321503,4.936987,-2.373994,-7.5636215,0.8320991,4.3228216,1.0,1.0,0.49999386,0.84356034
132,-0.14815536,-0.3352431,1.6292614,1.1101338,0.90471256,-3.847052,-1.1666036,-6.9943733,1.2449452,3.2942805,1.0,0.0,0.49999386,0.47549754
133,-1.6245944,1.4276965,-3.2461166,-1.237234,-0.7134416,2.632268,2.8814123,4.822597,0.08728934,-0.237153,0.0,0.0,0.49999386,0.66398317
134,-0.26758468,1.3972632,4.4162726,-2.7673414,0.5129073,5.057459,-3.801683,-5.2301064,-7.9718304,4.934814,1.0,1.0,0.95245075,0.9173345
135,2.55203,-1.8347661,12.692348,3.9282193,-1.0408049,3.1386302,5.258979,3.2953243,-1.1909113,6.7059093,0.0,0.0,0.95245075,0.9823266
136,3.0685081,1.4087561,8.110281,2.1499023,5.91154,-3.9683533,2.6716928,-1.9168484,4.1117983,11.5164,1.0,1.0,0.95245075,0.95546484
137,4.585382,4.7432375,0.08189784,-5.76674,-2.2453115,-1.6693747,1.1065022,-1.1272442,-1.4764943,-0.65519637,1.0,1.0,0.49999386,0.6879661
138,5.0883484,2.5863905,-4.2795,4.5772223,-0.61766434,4.499509,3.4536839,1.7817928,0.63658535,-7.041012,1.0,1.0,0.95245075,0.7998437
139,-1.6905742,4.296631,5.38122,0.79299253,-0.26437402,3.079474,-2.0038502,-1.1483848,-2.3549843,3.9931488,1.0,1.0,0.95245075,0.8609996
140,1.0367283,-1.1667812,-4.683721,-1.6839321,1.8929582,-1.4669687,-0.4343478,3.3997493,0.86096704,-4.3612404,0.0,0.0,0.49999386,0.39369962
141,-0.17323744,0.48954797,1.4369645,-8.675302,0.61922216,4.925148,-8.64861,0.5234034,4.689547,-3.6799746,1.0,1.0,0.95245075,0.84924316
142,6.366953,-1.9737666,-4.243416,-2.3939316,3.6769962,-0.17694224,-1.5788938,1.2215574,-2.6211743,2.192474,0.0,0.0,0.49999386,0.8855009
143,0.7604701,1.3675935,0.09415208,-3.1285853,-4.353677,-4.7186923,0.34911415,-2.092677,-3.7305923,-2.9733856,0.0,0.0,0.49999386,0.6275416
144,-1.7020912,2.8883257,-0.6765389,-2.5369992,4.639472,0.55419797,-0.29327145,4.456208,-5.3960648,-2.7866683,0.0,0.0,0.49999386,0.65300566
145,0.22460648,1.2938157,-2.5162687,-1.375721,-3.1121986,0.3488838,5.6086707,-2.5589495,-3.853222,6.012844,0.0,0.0,0.49999386,0.53489447
146,-1.7587368,5.205465,-1.3916044,2.0370736,-1.7157812,7.584238,-4.4640527,-3.860331,-4.293311,-2.384996,1.0,1.0,0.95245075,0.8596302
147,-0.97463894,5.420621,2.787771,5.792214,-2.9191656,11.034236,2.0056522,0.70696187,-1.9615827,-3.1452985,1.0,1.0,0.95245075,0.9393018
148,4.1872945,1.226543,-4.5894847,3.4129477,-0.32988217,-5.60383,-2.8550234,-4.354913,-0.94846684,4.9948435,0.0,0.0,0.49999386,0.38700244
149,1.818116,-1.9808726,-1.7959309,0.9929153,-1.1242337,1.0381393,-1.6270819,1.8847829,3.5924,0.54275084,0.0,0.0,0.49999386,0.56926423
150,1.1953119,-4.757536,-4.952716,2.7527673,-2.240365,2.9833765,-0.091804445,6.869071,3.7257438,1.5729206,1.0,0.0,0.49999386,0.81952995
151,-0.5310546,-0.6356592,-1.0401571,3.9984407,-0.9927615,2.5424519,4.458376,1.6540713,-2.7417533,1.7372923,1.0,0.0,0.49999386,0.58237135
152,0.14516637,4.4092617,-1.5083306,3.0175931,-2.7919636,-3.055801,0.53539413,3.6782305,-0.7465344,1.5894446,0.0,0.0,0.49999386,0.51805437
153,-0.37763277,4.4614334,1.7128998,0.42329955,5.4755983,0.20572445,-0.6260919,-7.0113187,0.63606846,-5.71926,0.0,0.0,0.49999386,0.7969909
154,2.217752,-0.9707923,-0.27478695,6.3843503,-8.849624,-1.3392687,-0.73350906,-11.76079,2.9632256,-0.26859295,1.0,1.0,0.95245075,0.9509371
155,-1.7783141,5.971814,-4.5383825,-2.1189175,-3.2998748,-2.8006287,-5.369231,2.330895,-5.10084,-0.845028,0.0,0.0,0.49999386,0.6303886
156,-1.6294217,-2.429945,7.852111,6.960787,2.6614518,11.050905,0.704031,0.95045173,-2.7940145,10.073258,1.0,1.0,0.95245075,0.9770743
157,-1.8564167,-0.54088366,-2.605215,0.111071065,1.3221583,-0.06321748,-0.65589577,-1.8389393,0.78201145,-6.2485557,0.0,0.0,0.49999386,0.33141732
158,6.0740247,3.0988135,5.9562793,0.30241936,1.392553,8.40551,0.29545927,-6.2876925,9.958745,3.8754306,1.0,1.0,0.95245075,0.96728116
159,4.14351,-2.0169413,4.4002123,18.244078,-4.0858254,1.0267711,-8.15628,3.917776,-1.137963,-6.1249294,1.0,1.0,0.95245075,0.9929454
160,14.522329,-1.7459602,0.22769141,6.611217,1.2440933,0.577544,14.562294,-0.07943058,10.052851,-3.1871796,1.0,1.0,0.95245075,0.9938442
161,3.9812527,3.9751053,4.023506,4.743846,4.750453,1.529371,-8.289643,1.9161452,2.245017,-6.9236603,1.0,1.0,0.95245075,0.9541774
162,0.23652975,3.2099948,2.1256652,4.0177045,0.07436103,2.7426076,-5.195542,-0.009070255,-3.5153236,-2.330603,0.0,0.0,0.49999386,0.4613343
163,-0.35476136,5.6624985,-1.6097674,8.730351,4.3602304,1.1896777,-4.609745,-6.738747,-1.596359,1.9654381,1.0,1.0,0.95245075,0.92996484
164,0.39045605,-1.3179319,-0.6897205,4.791659,0.40900242,3.973246,-2.043872,-2.6590505,-3.835471,0.50066006,1.0,0.0,0.49999386,0.60916513
