,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,treatment,y,true_ite
22,10.776616,4.1620874,2.610632,0.9694566,2.5258708,-1.9572761,-4.431814,0.72836584,-4.5088205,-7.7795467,1.0,1.0,0.95245075
23,-0.6695959,-0.39513755,-1.0668731,-0.444907,0.92515707,-0.4718339,-2.2888677,1.2910035,-1.4482341,4.014878,0.0,0.0,0.49999386
24,11.016848,6.812396,4.001623,-2.8865848,-5.565839,12.720163,-5.024235,7.3241296,0.29586124,0.23137432,1.0,1.0,0.95245075
25,5.0878673,0.91611814,5.359945,-0.61188436,7.4676027,-0.9475268,1.1892209,-3.775854,-2.3615928,-0.026004314,1.0,1.0,0.95245075
26,0.25224558,1.2363781,-0.7683046,0.11850315,9.034205,2.495396,-2.6702116,2.0208797,0.06659505,-0.6002576,1.0,1.0,0.49999386
27,0.34407318,-5.3937893,9.430502,-5.39848,5.218625,-8.280253,7.240847,2.2777662,-1.3130856,-5.413877,0.0,0.0,0.95245075
28,0.40626514,1.3091793,2.5718014,-3.0019233,3.4959047,4.5193987,-2.100911,3.456225,-0.5253515,-0.090012275,1.0,1.0,0.49999386
29,1.7284017,-3.7022252,9.415634,-2.3515062,8.940359,4.714534,4.8401613,-7.073782,0.47830665,3.564756,1.0,1.0,0.95245075
30,-0.7828038,-3.782177,-2.1112323,-0.4510916,1.1637338,0.8892993,-0.49236423,-3.0883718,3.3094726,0.36554864,0.0,0.0,0.49999386
31,-1.4215951,-2.1651092,-2.604443,-6.150152,0.3300926,-1.6062841,2.7640193,8.414383,2.0560608,7.273825,1.0,1.0,0.95245075
32,-1.0695462,-4.2976375,-5.9473386,9.193403,-2.6830044,2.2112575,4.4781303,4.6488934,-0.4938413,-1.3391676,1.0,1.0,0.95245075
33,-4.190543,5.401055,-2.73239,4.060891,6.6011105,-0.6082356,-4.905834,7.006571,-4.433111,-2.3039758,1.0,1.0,0.95245075
34,0.8480425,-1.5302149,2.870472,0.114354014,-2.9039762,-1.7506318,-1.9628928,0.54070145,-1.9726263,4.637122,1.0,1.0,0.49999386
35,-1.8977305,-2.5944288,-2.86769,0.34826666,-2.6795025,2.873817,-1.1808195,-0.22484775,-0.63892597,-3.1131902,0.0,0.0,0.49999386
36,-7.040388,2.6489387,2.3851216,3.2713242,1.909345,-6.9317594,3.0643692,7.0381994,1.0557342,0.134076,1.0,1.0,0.95245075
37,3.0238087,3.4279828,-1.2441058,-1.1606495,-7.6782494,-0.6150506,2.5321505,-3.7055533,1.0519992,4.660245,0.0,0.0,0.49999386
38,-7.580909,5.891787,6.21863,3.1580238,6.9984074,2.074191,-12.187609,8.245575,2.9649916,-0.01229763,1.0,1.0,0.95245075
39,-3.314789,-1.8380624,3.0614614,-7.9649315,-0.54277635,2.639066,-4.4970713,0.39738196,-2.5122037,0.83397263,0.0,0.0,0.49999386
40,2.5656834,0.2585153,7.6347437,-1.3900232,-2.6291747,2.2258933,2.6284053,-1.4947906,7.588025,5.169495,1.0,1.0,0.95245075
41,0.77450204,0.2923902,-0.07241037,4.271768,-4.841894,0.5035077,-1.0295186,3.7383013,-0.71247184,-1.1788723,0.0,0.0,0.49999386
42,-2.4070873,-2.5085335,2.206522,-2.168727,4.0853634,5.4371967,-1.6331255,3.257122,7.9503975,0.44277185,1.0,1.0,0.95245075
43,0.20228706,0.76357,-3.7286274,-1.5756917,-2.7289834,0.67518264,7.730208,1.1607937,1.7219288,0.25952667,0.0,0.0,0.49999386
44,8.391721,-6.4173837,-1.1392746,0.6809652,-2.6599755,3.6386027,-0.9002253,-1.5548408,-13.48532,-1.4426839,0.0,0.0,0.95245075
45,2.3011618,-2.8999002,-0.1113106,-1.7277713,4.479742,-1.591296,-4.1771154,-4.8312206,1.7356242,-0.022005577,1.0,1.0,0.49999386
46,-0.5080514,1.0550157,-3.849246,7.809497,1.0238281,7.7284865,4.0006256,-2.690421,-8.647394,-5.414275,1.0,1.0,0.95245075
47,-0.44565606,0.5334062,3.1103354,-2.0332289,-14.807962,8.665089,9.124818,-1.7903404,-1.0694432,3.1422184,0.0,0.0,0.95245075
48,-0.37169972,-0.30831423,-0.97615266,3.5552092,7.2531295,4.2108603,0.9286767,-1.8683109,2.5105853,3.8114958,0.0,0.0,0.49999386
49,0.8210212,2.4990869,1.4704614,3.1896408,0.65340364,8.747903,11.942355,-3.0354671,-0.13973844,9.590571,0.0,0.0,0.95245075
50,-1.2611811,2.450694,-1.5989654,-2.8287692,-3.6114485,-1.1823609,-6.2510276,1.4993522,0.2781924,-5.917975,0.0,0.0,0.49999386
51,-3.7783432,2.0767117,-3.8965108,-1.4380234,1.4876703,-6.3266172,1.3985689,0.46177152,3.2251158,3.874516,0.0,0.0,0.49999386
52,0.47301033,1.9028978,1.4626844,2.7888288,-2.9183295,0.7975899,2.2244172,-1.4882743,2.0939565,1.926012,0.0,0.0,0.49999386
53,5.558564,-1.470309,-1.1491771,-4.9636955,2.8387113,-2.4650087,-3.8764887,-5.977527,-1.9234741,9.123955,1.0,1.0,0.95245075
54,4.513072,-9.431034,3.5603404,-2.4450533,5.3122244,2.2943234,-1.0793047,-0.33761644,7.553936,1.516433,1.0,1.0,0.95245075
55,-2.7120914,1.6050988,-5.7737646,-3.7717037,0.44641715,6.511286,5.831373,-0.6783469,-1.1669831,7.171665,0.0,0.0,0.95245075
56,2.4587462,-3.220656,1.4855549,1.8514137,2.2916431,-0.17956154,3.6598005,2.6033287,-3.9411187,1.6132994,0.0,0.0,0.49999386
57,0.8194896,-2.004649,-5.192848,9.765488,-3.3956432,-5.355379,4.9763746,-7.658227,2.5472255,3.9516525,1.0,1.0,0.95245075
58,2.9417653,-0.8704511,0.55709004,6.5291967,-3.4455395,-0.563277,6.212178,6.178592,1.2332438,-5.221188,0.0,0.0,0.49999386
59,2.0360837,-0.20872092,-0.70277834,-4.818927,3.2975967,-3.7579818,1.6996849,6.4138393,5.6893888,0.93743,0.0,0.0,0.95245075
60,-2.273323,1.399997,-5.706287,1.2131236,-1.1489694,1.276495,1.1530659,3.5314345,3.1788187,4.521637,1.0,0.0,0.49999386
61,2.8592544,-3.804632,0.7520558,2.0363512,-0.4266677,-1.8087912,3.0304008,3.0820527,1.3590218,-0.34334818,0.0,0.0,0.49999386
62,-1.8172808,1.244281,1.8380082,3.2241018,-0.8653408,-1.2474906,-3.7168002,1.036853,3.0497885,1.0291753,0.0,0.0,0.49999386
63,2.7734034,1.0758678,1.5257932,-1.3961353,0.27663624,1.8397641,-0.73878616,-0.37201014,-2.9669197,2.1270223,0.0,0.0,0.49999386
64,-6.6832333,0.99976814,2.5828314,10.70542,5.780264,-3.0731668,3.598906,-3.8279653,4.323543,-0.111358166,0.0,0.0,0.95245075
65,-0.1557846,0.7061659,0.034509253,-1.4450209,-4.9851236,-2.5329893,1.0596931,4.0515304,-1.5696259,-1.0912445,0.0,0.0,0.49999386
66,0.39182007,2.310077,1.1697767,0.77506846,-5.214184,-7.1581993,7.1529922,-6.279252,-2.5657759,0.8735207,1.0,1.0,0.95245075
67,3.2622771,2.224475,-1.3729649,0.82765234,-2.3853798,0.44806886,3.3390205,2.1220188,4.424268,-3.4166164,1.0,0.0,0.95245075
68,1.1510139,8.552441,-7.387125,7.0848613,-3.2239218,-1.7218368,17.822464,1.4586319,2.6253743,2.1174989,1.0,1.0,0.95245075
69,-1.1404514,-6.377047,7.165685,4.588318,2.0656261,3.448435,-4.607924,1.5906436,-2.999116,-1.5710597,1.0,1.0,0.95245075
70,-0.84926975,-2.3533595,1.8839362,-1.9727604,7.125396,-3.6815035,0.44816744,-4.3460298,4.5546775,0.38559622,1.0,0.0,0.49999386
71,3.1074886,-2.0207176,3.0408268,-7.0973625,4.138409,6.4538226,4.1060224,2.8648343,1.0599716,-5.4240174,1.0,0.0,0.49999386
72,-0.53589857,3.2847853,7.814242,-1.6742768,0.7088462,7.430478,-0.5227318,-6.183481,-3.7746553,0.5047798,1.0,1.0,0.95245075
73,3.2550573,0.008524092,-7.420326,-6.976065,-0.9008351,-4.9278092,-2.0310633,5.2322054,-0.13324685,-3.6140466,0.0,0.0,0.49999386
74,4.909143,6.4903,0.38679206,-7.471134,-4.075815,5.631248,-0.9580872,-0.21821356,-8.215513,4.0705,0.0,0.0,0.95245075
75,0.5283678,0.47689152,1.4717325,3.3671021,1.6133091,3.7969313,-0.7973273,2.0086823,1.0609579,-3.064146,0.0,0.0,0.49999386
76,-2.2730894,4.611778,3.705656,2.1054206,-1.2088724,1.5551958,-2.273898,-3.4290543,-0.13851118,-6.0059466,1.0,0.0,0.49999386
77,-0.90442955,0.17090616,-1.9550867,5.0728245,-2.7922144,1.524879,-3.8729668,2.8649085,-1.8329,0.09424614,0.0,0.0,0.49999386
78,2.0443254,9.549447,-5.184861,1.0088061,-0.43024933,-5.6342363,5.6404862,1.0240474,-2.537477,-10.532715,1.0,1.0,0.95245075
79,-0.20388138,0.2240178,-2.0953403,-4.422278,7.5155463,-7.250101,1.5747695,-0.11830044,0.28050047,-0.9678463,0.0,0.0,0.95245075
80,4.945993,-5.7860355,-4.0781355,3.088278,0.75859463,-2.7283874,4.4903336,5.243713,6.253605,-8.231949,1.0,1.0,0.95245075
81,0.36309108,-3.1848173,3.5207453,3.6711817,3.6604161,2.5971012,-2.2707777,-3.6583223,4.4084454,-3.714209,0.0,0.0,0.49999386
82,0.34624353,-0.39176172,1.4399774,-1.6812351,0.15157913,-2.5863044,-1.0076531,-5.703414,5.479284,-0.98370934,0.0,0.0,0.49999386
83,1.3307167,3.193164,-2.245658,1.2711332,-2.9949186,-1.552882,2.5484915,0.8689436,4.0441594,2.1084116,0.0,0.0,0.49999386
84,-2.8751907,-4.4085455,-1.012666,-1.1774513,2.083259,1.488182,-1.3899693,-2.8845973,0.32806385,0.4197051,0.0,0.0,0.49999386
85,-3.5787256,3.391018,-2.223662,-5.1900735,-1.0070192,2.0441904,2.083468,1.7413169,1.3506374,0.23273721,0.0,0.0,0.49999386
86,5.7272987,0.88452435,-7.9005785,2.8454604,-0.25623035,0.819268,2.147139,-0.2697916,-5.628389,6.981092,1.0,1.0,0.95245075
87,-0.7213938,-2.3887398,-0.28751624,-0.11978996,1.402251,-4.1028976,4.137247,-5.0599585,6.880516,3.8355303,1.0,1.0,0.95245075
88,5.6093764,-5.1355495,-3.7182093,-1.4415951,-0.6097926,-10.692438,-11.240176,-7.8658648,4.0871487,-0.15976763,0.0,0.0,0.95245075
89,0.70156294,1.8032011,2.3484378,-1.9165535,6.048977,5.86689,8.140051,5.8344173,2.2214823,4.1309786,1.0,1.0,0.95245075
90,1.9393455,2.216847,-3.2335825,3.8751862,-3.6803336,-1.1077981,3.5625093,2.8495936,4.269446,2.7629862,0.0,0.0,0.49999386
91,6.286739,6.3872833,-1.6705039,11.876063,10.549001,2.9661345,-5.589472,2.1206985,-9.381827,-4.5783105,1.0,1.0,0.95245075
92,-1.9569554,-0.91946983,7.060064,1.4319812,-3.6758685,0.9396187,8.367382,-2.8275013,1.6964843,-1.2807584,0.0,0.0,0.95245075
93,-1.2312725,1.8483016,-2.3644297,2.2186296,0.645772,3.0969157,1.6653731,0.18799254,2.2114854,0.68999743,0.0,0.0,0.49999386
94,1.9511117,4.0174127,1.4147954,-4.459251,-1.0098443,-1.6546474,6.531819,0.3448671,-2.829186,-2.168213,0.0,0.0,0.95245075
95,0.88572264,3.6991262,-3.2356515,-1.2826474,-5.9100156,-3.3449159,0.63898826,-3.3807292,0.8057859,-0.41466224,0.0,0.0,0.49999386
96,7.212045,2.365685,-4.153243,3.1949022,-2.068097,-1.6433959,4.217772,2.729413,2.5533836,5.073045,0.0,0.0,0.49999386
97,-0.4558127,-7.6881905,-4.40869,-1.2669156,5.965588,-8.059613,-5.7860527,-9.537996,-1.3541403,-0.905306,1.0,1.0,0.95245075
98,-7.050311,15.930949,-2.4196773,1.2693595,-2.4421115,-1.2748675,-2.805081,5.554508,3.8574374,0.6722793,1.0,1.0,0.95245075
99,-1.4059954,-1.5675006,-6.181487,-9.843001,4.6488643,-6.3502355,1.9161434,6.489035,2.4006557,6.1933136,1.0,1.0,0.95245075
100,-0.1972535,-1.6283035,0.45328856,4.5102034,5.7037973,7.0705557,1.4919753,-1.7139068,0.13304837,2.1738057,1.0,1.0,0.49999386
101,0.0009938191,2.9100416,2.7359824,-0.45018947,2.3279266,3.9465642,2.0710604,2.0417492,3.0521421,-2.136931,0.0,0.0,0.49999386
102,-0.22642726,3.856083,-2.155293,-1.0964622,3.419672,-1.067497,-1.902848,-3.8313985,-0.13121568,2.1360824,0.0,0.0,0.49999386
103,0.99623525,2.257766,-0.99048275,1.8445234,0.32302803,1.5202031,-0.996755,-0.17862181,-0.8451467,-0.06325991,0.0,0.0,0.49999386
104,-6.0301766,0.2633528,4.9991617,9.517263,-0.2406025,-2.7171888,1.7659042,-0.5055381,-3.3886862,-5.5225153,1.0,1.0,0.95245075
105,-4.631537,1.6235528,-2.5766845,1.9041291,6.28966,0.13296402,0.21551192,1.152772,0.97918564,17.176771,0.0,0.0,0.95245075
106,6.900731,0.762785,-0.85718477,-3.6828203,4.8756905,-3.079794,-2.055148,-7.735321,6.425673,4.537515,1.0,1.0,0.95245075
107,4.6776505,0.47105712,-2.4495687,-1.0094647,0.6766652,2.2203176,1.9545166,1.545645,-0.86611766,0.85251355,0.0,0.0,0.49999386
108,-2.2328124,2.5820975,2.799727,5.8950377,1.6938268,4.1708755,2.7511456,-5.5087504,-3.061017,7.5076084,1.0,1.0,0.95245075
109,1.8677068,-1.2721502,4.268217,0.5023694,-0.5147219,0.5338598,-2.2548625,-3.1738465,5.7356095,-2.4733675,0.0,0.0,0.49999386
110,-0.0787369,11.291395,-3.5840764,-8.320772,4.425557,-10.001073,-4.2847,4.4529524,-2.7463589,7.3982077,1.0,1.0,0.95245075
111,-3.580598,1.2731115,-1.5979788,1.5358999,-1.1300201,4.516967,4.146013,-1.5990926,-0.13285434,-2.1120813,1.0,1.0,0.49999386
112,-2.810908,-1.0707033,-2.1236575,1.423938,1.0974722,-2.3452039,-0.9843699,0.7709328,0.9251765,-5.039076,1.0,1.0,0.49999386
113,2.853379,0.58600396,-1.5530832,2.286069,0.65784526,-1.184905,-2.582543,-2.2896082,0.99445045,-2.363051,0.0,0.0,0.49999386
114,2.7621694,-1.1629348,-0.3075159,3.5774493,3.3640246,-0.29427093,1.6357708,3.7225275,3.0833907,2.7886934,0.0,0.0,0.49999386
115,-0.8869245,1.7960999,-4.547296,1.724238,0.95185864,3.3543348,1.6577847,-5.168903,0.21405625,-3.630131,0.0,0.0,0.49999386
116,3.0330777,3.8679442,3.2761865,-1.5892215,-0.13235381,3.3749037,-3.2762341,-0.81811,-0.054800406,-1.9861617,0.0,0.0,0.49999386
117,1.236424,-0.9271574,8.746048,-6.9179053,-0.189978,-1.5226164,-0.7146982,-3.505919,5.7681513,-3.661972,1.0,1.0,0.95245075
118,6.506804,4.095656,5.950448,-0.60402465,-0.06979358,2.8475678,-4.5778813,7.657036,6.79763,-9.372288,1.0,1.0,0.95245075
119,-4.2947903,4.1202264,0.99000514,-5.3112254,-1.9268235,-2.2258127,1.009556,1.9753107,-3.135998,-0.8406079,1.0,1.0,0.49999386
120,-0.15796778,-5.18437,-1.3996627,-1.2807211,3.6080484,3.3375387,0.5954414,2.7837248,-2.487986,0.2870462,0.0,0.0,0.49999386
121,8.0058775,-2.0091166,-1.1732404,0.7436417,-0.9918771,3.8777356,4.0715256,5.3934493,8.924745,-7.940793,1.0,1.0,0.95245075
122,8.859634,6.1559396,7.185975,4.9739313,-6.3375874,-5.7324424,-0.13976288,1.2670956,-6.77162,5.557288,1.0,1.0,0.95245075
123,1.324267,0.8496047,-2.7753386,-4.0315003,2.261672,1.2039255,0.06817442,-1.4559348,2.6958754,0.7741465,0.0,0.0,0.49999386
124,-10.769542,1.6093264,8.501408,2.0335717,8.891664,3.8567364,4.172413,3.9922807,5.101346,9.235578,1.0,1.0,0.95245075
125,5.0146847,5.3883424,3.4875183,8.359656,-4.169256,2.5158184,5.4921913,3.2752907,4.855834,-5.2672043,1.0,1.0,0.95245075
126,1.286499,2.2573304,1.2137095,1.5690039,9.179035,-0.79921365,-6.99739,-4.9624763,0.8253292,0.7349987,0.0,0.0,0.49999386
127,3.2032213,5.0637054,6.571316,9.001328,0.041420877,-2.3760872,-3.5340428,4.4173317,3.4620695,5.256833,1.0,1.0,0.95245075
128,5.6227503,-6.4583106,-0.2684908,11.910825,-0.32504725,-1.1402917,0.4040311,4.7003508,-1.4065044,-1.1863809,1.0,1.0,0.95245075
129,-1.8483434,-4.7511225,2.8739982,3.1544151,-0.10647109,-2.9201853,0.3828309,-1.9186388,2.2659051,-2.6815386,0.0,0.0,0.49999386
130,-6.1284285,3.9101114,-1.7477156,-1.6412984,0.37803006,1.8904899,-2.8995976,4.8422046,-1.2382963,-5.730919,0.0,0.0,0.49999386
131,-1.7541203,-2.4747293,-3.3298035,-0.08149712,-4.0641994,-3.4921896,2.5518315,5.083216,0.8998693,-1.0126343,0.0,0.0,0.49999386
132,-5.7913456,0.26965243,-0.5879731,-2.0640469,6.6896114,0.17740697,5.354541,-0.017428994,7.009724,3.6045406,1.0,1.0,0.95245075
133,3.7973552,-0.36997676,4.393615,-5.865402,0.75295436,-4.7721524,-0.054943793,-0.38008296,5.1368546,-5.4622245,0.0,0.0,0.49999386
134,0.85052884,1.501594,2.8707585,-1.2225108,-1.1248268,2.0941563,-1.0460572,-1.4264138,2.6114013,-4.1464615,0.0,0.0,0.49999386
135,-12.623143,-4.2896047,5.7761884,11.16597,-2.2132573,-2.2727253,-1.6945348,-5.2198296,2.9044962,5.733133,1.0,1.0,0.95245075
136,3.262092,-0.06378625,-1.826536,-2.1141677,2.0512924,0.17968929,1.5875498,1.1886564,-1.8082119,1.5737636,0.0,0.0,0.49999386
137,-3.5832176,2.240984,-3.1276636,3.3459988,-3.3317435,5.1209326,-0.6509377,1.3525641,1.544424,-1.843404,0.0,0.0,0.49999386
138,-6.8636575,6.367193,-0.7515197,0.9618916,-0.9433434,4.7141514,5.0768576,-8.456607,-5.183262,3.6640291,1.0,1.0,0.95245075
139,-3.5595453,-3.9297209,-0.5987929,-2.559997,-0.87141347,0.061033197,-5.809819,4.4179354,4.7483606,-2.5921254,0.0,0.0,0.49999386
140,-1.5690769,2.868658,1.5049527,1.0289857,1.2330786,-3.8704813,1.4028609,2.323913,-2.7764847,1.6403928,0.0,0.0,0.49999386
141,1.352959,-2.9317472,1.094292,3.4671657,1.242569,1.4867483,-0.899807,-0.8147124,3.1121745,2.4826694,0.0,0.0,0.49999386
142,7.2426863,-0.6284082,2.8635628,-2.8549628,-2.690483,-9.261963,4.780141,16.51648,-0.5001029,-0.32653844,1.0,1.0,0.95245075
143,-3.18462,-8.218068,-0.9597075,0.2085061,-9.248882,0.07864177,-2.3207724,-3.4361439,-3.5085707,1.3854461,1.0,1.0,0.95245075
144,-1.5710403,-1.5839388,0.574445,-1.0235677,-1.2321372,-5.5840936,2.9161081,0.5622666,-0.43791348,1.6693106,0.0,0.0,0.49999386
145,4.501364,-5.0529423,1.1949503,0.052259028,2.437975,-2.2621865,6.362749,5.5387917,4.2748847,2.2507634,1.0,1.0,0.95245075
146,-5.845119,-0.23095846,9.828592,2.7039108,4.2954993,-8.71868,0.68034077,4.686571,-1.0465534,10.903843,0.0,0.0,0.95245075
147,-0.040230513,4.8329444,2.5575812,5.9090614,-4.135042,-1.0354962,8.700937,-2.5838618,-0.8003731,-2.0664823,1.0,1.0,0.95245075
148,2.2592673,-3.4766645,0.1935372,1.7327907,-1.5531194,-3.8153062,0.34670138,-2.3597894,-4.008316,-0.3418662,0.0,0.0,0.49999386
149,3.7697423,-6.9845147,-3.297145,1.6875515,-5.4760947,6.2592177,3.579831,-1.2424436,5.554495,-0.0878495,1.0,1.0,0.95245075
150,0.37298244,4.2451353,1.651338,2.6799974,-6.34754,4.9092684,-2.059735,8.042799,11.525121,0.6789658,1.0,1.0,0.95245075
151,1.0973226,-1.0786898,-1.7498705,1.1320566,1.0351194,-7.2840486,1.9357321,-4.4137607,0.57559955,-4.3214107,1.0,0.0,0.49999386
152,0.90910935,6.401703,-2.9559953,6.150711,-1.4683275,2.6245427,0.6293713,1.4682903,-6.5981197,-2.7417393,0.0,0.0,0.49999386
153,-0.51239526,-4.885379,8.353089,2.546035,1.6278507,2.418232,6.969393,7.5488887,-5.23661,2.3675408,0.0,0.0,0.95245075
154,1.9364008,0.13114862,-2.4609199,-2.3136911,-1.7444699,-2.201287,-1.4193561,1.2210487,1.1430762,-0.7311282,0.0,0.0,0.49999386
155,-1.961884,-1.1145608,9.274657,7.615349,2.0194697,-3.1306658,-1.1417634,-1.4671593,-6.351677,-2.8419857,1.0,1.0,0.95245075
156,3.7265825,0.09846137,0.7427254,4.7557287,-4.3381667,5.1924114,-0.98916876,-0.09786001,0.66876173,-0.8267299,0.0,0.0,0.49999386
157,-3.2145739,9.614208,5.3718987,5.625631,8.191149,4.293435,-6.489634,-4.715392,-4.9296865,-8.589576,1.0,1.0,0.95245075
158,-0.43427503,4.202393,2.1879954,-8.468485,2.799014,-8.218662,1.1877823,9.430167,-12.804631,2.2682047,1.0,1.0,0.95245075
159,4.194298,3.867304,1.5320795,3.0404158,5.037645,-2.8365726,-3.294911,6.0095406,-0.39585626,2.2018461,1.0,1.0,0.95245075
160,-2.9664292,0.9216453,-0.9274444,-0.7662211,-2.7450523,-4.2771397,-3.3679037,-1.9051104,0.94398177,-8.448995,1.0,1.0,0.49999386
161,1.9818666,4.67651,0.89173514,-3.5913754,9.317899,-0.8056773,-1.9740629,7.6566153,-6.9589243,0.6121293,0.0,0.0,0.95245075
162,1.811841,4.8334737,-0.99513733,10.720199,6.833976,0.81251806,-1.1752071,-2.7137713,-4.4418306,-6.6673484,0.0,0.0,0.95245075
163,2.6669734,-0.05769824,5.735839,-1.5385265,-2.9057462,2.6129174,1.4062395,-5.869043,-3.2998753,-1.5198047,1.0,1.0,0.49999386
164,1.5424893,-6.458365,-2.710236,0.9337525,-3.1189475,-7.4669285,5.1427474,5.1593466,-2.4741502,-3.7795062,1.0,1.0,0.95245075
165,3.9823031,5.160436,-3.7217631,1.9424317,5.1888094,3.9287238,-4.908927,-2.6768663,4.038292,-1.9120331,0.0,0.0,0.49999386
166,0.8312329,-0.06970149,-1.0139289,0.63694406,-6.999481,-1.1465974,-2.0189383,-1.2376254,5.973139,2.2621205,1.0,1.0,0.49999386
167,5.329739,-1.5031371,-0.5779999,-1.4048111,-1.9864916,1.2974201,1.5871818,-2.5325756,-1.7092202,0.3067181,0.0,0.0,0.49999386
168,-1.3557005,-7.279211,-3.7535129,-1.4070663,0.16618481,3.9666603,1.4191182,-0.29805034,0.80838585,-3.5458999,0.0,0.0,0.49999386
169,-0.40537095,8.536715,-1.4208002,6.0615067,9.2051525,5.7133646,-3.545333,-0.8423736,8.9929085,-4.8393555,0.0,0.0,0.95245075
170,-1.9724711,-0.71037,2.7823114,-1.6999555,-2.9836044,0.08965438,-1.8751762,-2.7541478,0.15632325,-1.6726284,1.0,1.0,0.49999386
171,3.218147,-2.3539858,-0.8593086,-5.884825,1.613776,6.3800306,-5.4664526,10.535051,-3.4307528,6.2618265,1.0,1.0,0.95245075
172,0.86165535,2.5288002,-2.3990395,-5.8346014,0.13279861,3.1203113,-2.119316,3.268237,1.1805247,3.7273383,0.0,0.0,0.95245075
173,-1.8277063,3.3946288,-1.9270959,-2.327278,-3.8169844,1.7660705,-1.8288735,3.158603,-1.37482,4.3361278,0.0,0.0,0.49999386
174,-4.486354,-4.3128357,4.197612,-3.9422617,-0.18171434,-0.54996973,-1.6509371,-5.9204135,2.0498652,1.4297235,0.0,0.0,0.49999386
175,2.3955228,-2.628608,2.721593,1.8145549,2.732583,2.9835217,1.8919704,1.1587873,0.6213801,-0.19234842,0.0,0.0,0.49999386
176,-0.17614996,1.3495567,-0.33832192,9.520615,8.843452,4.967723,0.17319584,4.188467,-2.962121,-2.5207036,1.0,1.0,0.95245075
177,1.4658928,-0.59460115,3.3954742,-1.0160453,4.044316,-4.2080054,0.15356441,-0.4753437,2.4909918,3.228229,0.0,0.0,0.49999386
